-8.525574383409664225e-01,-1.445625378455977161e+00,3.405763160680957968e-01
-3.554920928023186377e-01,-6.048327852498838197e-01,1.602893007556516203e-01
1.351969756493776320e-01,2.069071675047914616e-01,-6.143086555527270398e-02
1.363705831929088730e-01,8.114868473526115622e-01,-5.922651146318069770e-02
-4.116280149038918368e-01,1.901626395596952568e-01,9.131394039397807208e-03
-1.094621488013336918e+00,-5.040396688270325498e-01,2.553556155857900078e-01
-1.899377298278053239e+00,-1.087629852230547867e+00,1.259381504935650105e-02
-2.097269145655086486e+00,-1.242151984281107735e+00,-7.323448738921695123e-02
4.225466734371879918e-01,-3.613363395797389854e-01,1.034190600724606453e-02
4.188204046260814994e-01,-1.052350394788267751e+00,-5.182264304720102244e-01
4.020954301028175498e-02,-1.566641755664907709e+00,-1.348803782774148807e+00
9.689020075281511157e-02,-1.695571442513627014e+00,-1.364258281652219074e+00
-1.156660461327196243e+00,-1.251629660867159766e+00,2.706231854403067238e-01
-9.228088382854168215e-01,-1.411434952527212960e+00,-2.746657355994179373e+00
-1.138572392134582278e+00,-2.007838418081351328e+00,-3.123973599182293892e+00
-1.188775413691964156e+00,-2.237432248614881658e+00,-3.655426478947754187e+00
-5.081904505613030754e-01,-1.623896741851152736e+00,1.513896115118856245e-01
2.179503172952041157e-01,-1.476569084266104115e+00,-1.495418324791294884e+00
-6.969155855844288983e-01,-2.117345236627043548e+00,-2.049453544022686646e+00
-8.123991957456052626e-01,-1.821938841723955038e+00,-2.641533807943929002e+00
1.345788310151036643e-02,7.008061676831529516e-03,1.486775829381347313e-03
-2.315779202671573778e+00,-1.306472107226284596e+00,-2.803255545169668905e-01
-1.979235993509959712e+00,-1.359451817815790386e+00,-2.501800328704951726e-01
-5.585265830362251549e-02,-1.863835976427692831e+00,-1.481715923792214618e+00
1.531752380712871342e-01,-1.892493901885189844e+00,-1.316290798541887686e+00
-8.513305479298194367e-01,-1.446084836412447006e+00,3.382164716418202821e-01
-3.554413176971223942e-01,-6.061655205379459233e-01,1.596749403354628394e-01
1.345401959049015717e-01,2.046876511836582258e-01,-6.120142397249485333e-02
1.333658783805571346e-01,8.113232903253807526e-01,-6.340711160161029147e-02
-4.124141065978285114e-01,1.890798411314475180e-01,8.080368976947872525e-03
