-1.417217214649524326e-01,-1.162856378035332261e+00,7.164370176614212604e-02
-6.092463053863964029e-02,-4.957896896949123833e-01,4.102397374564807631e-02
2.043037875919687107e-02,1.598780609413399389e-01,-2.124673286084492740e-02
2.163283096134462069e-02,6.190379674029269363e-01,-2.162821241475124459e-02
-5.534754102435119893e-01,-1.173365770518205592e-01,9.708586159834835250e-02
-9.376560372482002359e-01,-6.449984484163416854e-01,7.901667715482970852e-03
-1.188612445910311566e+00,-9.098552950459949384e-01,-5.658315695385790489e-01
-1.375230651242005830e+00,-1.009385551686888149e+00,-1.142906222806815419e+00
4.465221835064716593e-01,-1.151429024952396463e-01,9.710277852874213411e-02
7.175337522376113997e-01,-5.304989004732912905e-01,-1.971493794125374066e-01
8.025560705475487389e-01,-9.586477035568742311e-01,-7.233485007301692082e-01
7.497515946556974065e-01,-1.082895643465882518e+00,-8.998871241670416410e-01
-3.373711706400143173e-01,-1.133552164283670560e+00,-7.115380976357282491e-03
-1.171969328481367700e+00,-6.065530318260943243e-01,3.131908634971142247e-02
-1.380084818637033583e+00,-1.125554207624923198e+00,-1.105796997944455518e+00
-1.325608554052613908e+00,-1.051527045295921337e+00,-1.458623771082941278e+00
1.116619322194341846e-01,-1.150499572874259746e+00,-2.526741814596911509e-02
8.212760608420961450e-01,-6.514388164900576372e-01,-3.949779079739290655e-01
2.679802773879206290e-01,-1.180017013954034910e+00,-1.173182824036767880e+00
1.866430012302585095e-01,-1.159317641174312019e+00,-1.517601230181078620e+00
-3.932257384675457703e-04,-3.113654787435622337e-03,-5.732357906351995182e-04
-1.361156404280840837e+00,-1.018269145185992430e+00,-1.404184211653525471e+00
-1.408704694117285161e+00,-8.258685254370565776e-01,-1.209214183070766335e+00
5.957164084167760887e-01,-1.145993119309924202e+00,-1.094264884018089967e+00
6.092967304567925568e-01,-1.067829852576077654e+00,-8.888458077032359572e-01
-1.459288355654011771e-01,-1.163804660170153049e+00,7.348239135638691411e-02
-6.233818315763853257e-02,-4.951525697879357590e-01,4.186810994907096822e-02
2.129653207407058990e-02,1.623910214219524417e-01,-2.097595815191658636e-02
2.009318987909301454e-02,6.197143550247039556e-01,-2.059419624660535630e-02
-5.535511363715306388e-01,-1.171685489416346565e-01,9.773155941795547141e-02
-9.338932312451271311e-01,-6.065833094439664341e-01,-1.594567950668586975e-01
-1.177828544208751715e+00,-8.539424855757175026e-01,-7.451630297497211508e-01
-1.371861806298658282e+00,-9.976850550847842225e-01,-1.154607703376073768e+00
4.464480397662197730e-01,-1.158850236344178830e-01,9.771462996652527377e-02
7.886796421234361087e-01,-6.101723839358265122e-01,-2.423211041673502542e-01
8.206771774273171616e-01,-1.020768481876284772e+00,-7.889337052253638793e-01
7.428971666048701517e-01,-1.086792330197490886e+00,-9.075918480772516839e-01
-3.421773803025359162e-01,-1.134056985296105546e+00,-4.289429087592445435e-03
-1.177216546686604914e+00,-6.058751941593714108e-01,3.207896299936136009e-02
-1.379641076711458858e+00,-1.128803676179746640e+00,-1.106251066214409384e+00
-1.326567527254058243e+00,-1.053920273986523215e+00,-1.459222691787098292e+00
1.082534788902921735e-01,-1.151870248021727328e+00,-2.438350139790851356e-02
8.212589630514456340e-01,-6.524651850371190331e-01,-3.957767629781138163e-01
2.708999038491329836e-01,-1.181525077747447083e+00,-1.187454626125345136e+00
1.789885499648700418e-01,-1.160151575660617551e+00,-1.527416944386900122e+00
-3.030432519347394738e-04,-1.249014541351215922e-03,-8.236075343021505822e-05
-1.356704602758886047e+00,-1.013843284757637075e+00,-1.399418395943973659e+00
-1.403911897834325906e+00,-8.275352924433151403e-01,-1.229204982910566901e+00
5.780865740755509741e-01,-1.139408886502961460e+00,-1.113718482483475603e+00
6.147306324417038947e-01,-1.066210357436657041e+00,-8.707144483910924659e-01
-1.446855974895928376e-01,-1.162890111557028927e+00,7.299459197004283528e-02
