-1.847899783934248141e-01,-8.322478228799611299e-01,-4.078373314361163904e-01
-8.517674119173324065e-02,-3.537099238748174779e-01,-1.689342639148244118e-01
2.800185178902091926e-02,1.260784332747385550e-01,4.338924583584216621e-02
2.888327360348425660e-02,5.481839421921197442e-01,4.563471085581079223e-02
-6.039666838001858107e-01,-1.237414779170650236e-01,-1.921849241897162497e-02
-7.704481244514818084e-01,-5.441641412584388160e-01,-3.004709623778186178e-01
-6.529859370782922223e-01,-8.270650399256128660e-01,-6.122592221718232697e-01
-6.196785096662645875e-01,-8.790082992204455437e-01,-5.654344254383758539e-01
3.931676351232011313e-01,-1.993924308044254801e-01,-1.950720062432559007e-02
6.319135957693517991e-01,-5.504554153096516966e-01,-3.142951333609424469e-01
6.534951946941949252e-01,-6.118652891272120531e-01,-8.556481634885690912e-01
6.681642896453580116e-01,-6.593820843139716059e-01,-1.012808564344631845e+00
-3.701421363093908568e-01,-7.770611756816157012e-01,-3.908407482614866812e-01
-9.843720957911338276e-01,-7.822039889523051404e-01,-4.579628160280824201e-01
-1.110010175127490450e+00,-7.427852623678140587e-01,-1.222313296546476247e+00
-7.692893707600179098e-01,-7.204842007805274395e-01,-1.395171619152967946e+00
8.040525300236688044e-02,-8.483859799412473146e-01,-5.235417964431637872e-01
4.649916470137578361e-01,-8.125870098421592580e-01,2.417362653704093756e-01
4.805440598171976108e-01,-7.073638407319176036e-01,-7.999898173303353621e-01
3.292489423044063779e-01,-6.484313275207775895e-01,-1.108311750564008991e+00
-2.506619831073678053e-03,6.174240432558581078e-03,-5.355445731475992968e-03
-4.912610304916572579e-01,-8.238949476619670254e-01,-7.330850846529148868e-01
-6.074174948593425993e-01,-6.482990257837171200e-01,-7.017315508194658102e-01
6.799440901647951785e-01,-6.498336400894645370e-01,-1.259971804809497664e+00
5.551842485507946234e-01,-6.185534652689936852e-01,-9.684214490670217668e-01
-1.854797488386541460e-01,-8.325523326112657108e-01,-4.068449855736215315e-01
-8.487194177003311302e-02,-3.551579333379117354e-01,-1.672722668959142067e-01
3.028341646694960101e-02,1.207777384879600568e-01,4.792313531082670330e-02
2.940235032367562520e-02,5.477367462747855242e-01,4.567857638054805686e-02
-6.038267869481775962e-01,-1.237728470256761193e-01,-1.899392440054894007e-02
-7.707259605681608949e-01,-5.444297684218651900e-01,-2.991023494171579089e-01
-6.525286914506783775e-01,-8.266700280911462029e-01,-6.125121201225667278e-01
-6.295016993869614330e-01,-8.828517803824976751e-01,-5.478570710479954142e-01
3.933023051838591133e-01,-1.994926617294112137e-01,-1.870533269468331941e-02
6.311019557398221957e-01,-5.495565853544371882e-01,-3.150238619263483475e-01
6.492516401303158879e-01,-6.112658027144386441e-01,-8.561960131746352287e-01
6.629326478210529894e-01,-6.586336922196498467e-01,-1.014550316979610844e+00
-3.710099477142957958e-01,-7.773710895901182472e-01,-3.893532663244850811e-01
-9.834957650871976043e-01,-7.806554670945790031e-01,-4.555107009138126273e-01
-1.109086574972718342e+00,-7.412569716114516538e-01,-1.219554862987688670e+00
-7.686147551050256377e-01,-7.195219384349501590e-01,-1.392600542143485720e+00
7.986682884771266477e-02,-8.486024670595285757e-01,-5.229846229619675713e-01
4.647848893640497137e-01,-8.126057565067322797e-01,2.417890616243673907e-01
4.803693080851922370e-01,-7.073356313621643743e-01,-7.995072134311442813e-01
3.291759221191581930e-01,-6.483794498906942927e-01,-1.107728941700248937e+00
-8.896791894274211137e-04,2.146639810238201718e-03,-1.803608962030690951e-03
-5.591674175989468365e-01,-8.798078668808824165e-01,-6.402817283236190704e-01
-5.988114852495527440e-01,-8.140524519997264230e-01,-6.788330064695532462e-01
6.721048629946918540e-01,-6.493450679965714345e-01,-1.257356219265243436e+00
5.764143659571544509e-01,-6.163593719100536328e-01,-9.802457873513903408e-01
-1.853946852513969068e-01,-8.326901943938513906e-01,-4.058368148384294827e-01
-8.420693603371573466e-02,-3.564074239819495782e-01,-1.654142934539644949e-01
3.156350945551086862e-02,1.170581467355071431e-01,5.159203868507705043e-02
2.985289742905256061e-02,5.473925795871572575e-01,4.571340720428670318e-02
-6.036555354510402260e-01,-1.237025740400947288e-01,-1.861618293986186043e-02
-7.719176186742504608e-01,-5.439267487052945604e-01,-2.981706257750747491e-01
-7.416628198708601349e-01,-8.311937702593277244e-01,-5.963001452886449449e-01
-7.903877396347912532e-01,-8.336161992228229289e-01,-5.795870000583362991e-01
3.934535604589859958e-01,-1.996836204522461355e-01,-1.804047502404340989e-02
6.238640293413338922e-01,-5.371562551883772851e-01,-3.202927732769478841e-01
6.448766523567142084e-01,-6.031456002843647024e-01,-8.607153635497734046e-01
6.630230984734775124e-01,-6.545777295196264500e-01,-1.022235998892095266e+00
-3.711700102864056161e-01,-7.774958897671030433e-01,-3.880363326529748247e-01
-9.834854757158746352e-01,-7.783542455510763514e-01,-4.518128968229524478e-01
-1.109048807923987079e+00,-7.389727754410899685e-01,-1.215671758058494811e+00
-7.688845346236258260e-01,-7.176458474669191734e-01,-1.389176639293565607e+00
8.011140331699478923e-02,-8.487152955592633941e-01,-5.222846345314999805e-01
4.648919238161627887e-01,-8.125473097917563781e-01,2.423091010730790418e-01
4.804955921623695891e-01,-7.072581477270044603e-01,-7.987260863120160259e-01
